numero_processo;tipo_decisao;grau;dia_semana;ano
08019760920238205001;Procedência;G1;Quarta;2023
08005048920238205124;Procedência;G1;Segunda;2023
08001952520238205300;Procedência;G1;Quarta;2023
08001900320238205300;Procedência;G1;Quarta;2023
08065785320228205300;Procedência;G1;Sexta;2022
08065603220228205300;Procedência;G1;Sexta;2022
08062701720228205300;Procedência;G1;Segunda;2022
08058787720228205300;Procedência;G1;Quarta;2022
08057843220228205300;Procedência;G1;Terça;2022
09171864520228205001;Procedência;G1;Quarta;2022
08241900420228205106;Procedência;G1;Quarta;2022
08051478120228205300;Procedência;G1;Quinta;2022
09088306120228205001;Procedência;G1;Segunda;2022
08050239820228205300;Procedência;G1;Segunda;2022
09071738420228205001;Procedência;G1;Segunda;2022
08049884120228205300;Procedência;G1;;2022
08213598020228205106;Procedência;G1;Sexta;2022
09063727120228205001;Procedência;G1;Quinta;2022
08052346520228205129;Procedência;G1;Quinta;2022
09049523120228205001;Procedência;G1;Quinta;2022
08839873220228205001;Procedência;G1;Quarta;2022
08828857220228205001;Procedência;G1;Terça;2022
08807274420228205001;Procedência;G1;Segunda;2022
08010427720228205133;Procedência;G1;Quinta;2022
08037456220228205300;Procedência;G1;Quarta;2022
08624983620228205001;Procedência;G1;Quarta;2022
08009709020228205133;Procedência;G1;Terça;2022
08038549120228205101;Procedência;G1;Segunda;2022
08568662920228205001;Procedência;G1;Sexta;2022
08017427420228205126;Procedência;G1;Sexta;2022
08564895820228205001;Procedência;G1;Quinta;2022
08024595820228205103;Procedência;G1;Quarta;2022
08477275320228205001;Procedência;G1;;2022
08104762020228205124;Procedência;G1;Quarta;2022
08449388120228205001;Procedência;G1;Segunda;2022
08371562320228205001;Procedência;G1;Terça;2022
08024517220228205300;Procedência;G1;Quinta;2022
08353115320228205001;Procedência;G1;Terça;2022
08007092820228205133;Procedência;G1;Quinta;2022
08007084320228205133;Procedência;G1;Quinta;2022
08320889220228205001;Procedência;G1;Quinta;2022
08274164120228205001;Procedência;G1;Segunda;2022
08232636220228205001;Procedência;G1;;2022
08006437020228205158;Procedência;G1;Sexta;2022
08129694820228205001;Procedência;G1;Terça;2022
08001819120228205133;Procedência;G1;Sexta;2022
08002357820228205126;Procedência;G1;Terça;2022
08044724520228205001;Procedência;G1;Segunda;2022
08042065820228205001;Procedência;G1;Sexta;2022
08037986720228205001;Procedência;G1;Quarta;2022
08014955620228205106;Procedência;G1;Terça;2022
08013018020228205001;Procedência;G1;Segunda;2022
08000344920228205300;Procedência;G1;;2022
08614030520218205001;Procedência;G1;Sexta;2021
08044811720218205300;Procedência;G1;;2021
08036014320218205100;Procedência;G1;Sexta;2021
08555614420218205001;Procedência;G1;Sexta;2021
08041183020218205300;Procedência;G1;;2021
08528081720218205001;Procedência;G1;Quarta;2021
08011582020218205133;Procedência;G1;Terça;2021
08010993220218205133;Procedência;G1;Sexta;2021
08511903720218205001;Procedência;G1;Quarta;2021
08505989020218205001;Procedência;G1;Segunda;2021
08039416620218205300;Procedência;G1;Terça;2021
08496643520218205001;Procedência;G1;Terça;2021
08492599620218205001;Procedência;G1;Quinta;2021
08470141520218205001;Procedência;G1;Terça;2021
08467015420218205001;Procedência;G1;Segunda;2021
08464867820218205001;Procedência;G1;Sexta;2021
08448931420218205001;Procedência;G1;Sexta;2021
08119652920218205124;Procedência;G1;Sexta;2021
08170946920218205106;Procedência;G1;Terça;2021
08433576520218205001;Procedência;G1;Quinta;2021
08418238620218205001;Procedência;G1;Segunda;2021
08393104820218205001;Procedência;G1;Terça;2021
08013529820218205107;Procedência;G1;Sexta;2021
08373367320218205001;Procedência;G1;Quarta;2021
08088820520218205124;Procedência;G1;Sexta;2021
08334307520218205001;Procedência;G1;Quarta;2021
08081009520218205124;Procedência;G1;;2021
08020251520218205100;Procedência;G1;Quarta;2021
08015993720218205121;Procedência;G1;Quinta;2021
08017904820218205100;Procedência;G1;Sexta;2021
08112590320218205106;Procedência;G1;Quinta;2021
08003930620218205115;Procedência;G1;Terça;2021
08280662520218205001;Procedência;G1;Quinta;2021
08020439720218205112;Procedência;G1;Quarta;2021
08003424120218205132;Procedência;G1;Terça;2021
08090324020218205106;Procedência;G1;Terça;2021
08207575020218205001;Procedência;G1;Segunda;2021
08188807520218205001;Procedência;G1;Terça;2021
08013476120218205112;Procedência;G1;Sexta;2021
08181238120218205001;Procedência;G1;Quinta;2021
08014490420218205300;Procedência;G1;Quinta;2021
08009278920218205101;Procedência;G1;Quarta;2021
08061431620218205106;Procedência;G1;Terça;2021
08003235620218205125;Procedência;G1;Terça;2021
08006584420218205103;Procedência;G1;Terça;2021
08009996120218205300;Procedência;G1;Quinta;2021
08000134420218205127;Procedência;G1;Quinta;2021
08000415420218205113;Procedência;G1;Sexta;2021
08000070920218205104;Procedência;G1;;2021
08002071020218205106;Procedência;G1;Sexta;2021
08001014820218205300;Procedência;G1;Segunda;2021
08018564420208205300;Procedência;G1;Quarta;2020
08761006520208205001;Procedência;G1;Terça;2020
08748032320208205001;Procedência;G1;Sexta;2020
08738064020208205001;Procedência;G1;Quinta;2020
08731646720208205001;Procedência;G1;Terça;2020
08723488520208205001;Procedência;G1;Sexta;2020
08720534820208205001;Procedência;G1;Sexta;2020
08017078520208205126;Procedência;G1;Quarta;2020
08014831720208205137;Procedência;G1;Quarta;2020
08670017120208205001;Procedência;G1;Terça;2020
08658108820208205001;Procedência;G1;Terça;2020
08003742020208205152;Procedência;G1;Terça;2020
08022072620208205103;Procedência;G1;Terça;2020
08006303320208205161;Procedência;G1;;2020
08557289520208205001;Procedência;G1;;2020
08496871520208205001;Procedência;G1;Segunda;2020
08005924120208205122;Procedência;G1;Quinta;2020
08006959620208205300;Procedência;G1;Sexta;2020
08344902020208205001;Procedência;G1;Terça;2020
08013728120208205121;Procedência;G1;Quarta;2020
08109017220208205106;Procedência;G1;Terça;2020
08184229220208205001;Procedência;G1;Sexta;2020
08148260320208205001;Procedência;G1;Segunda;2020
08140881520208205001;Procedência;G1;;2020
08124478920208205001;Procedência;G1;Quinta;2020
08121091820208205001;Procedência;G1;Terça;2020
08049266920208205106;Procedência;G1;Segunda;2020
08002979820208205123;Procedência;G1;Quarta;2020
08001380320208205109;Procedência;G1;Terça;2020
08017367220198205126;Procedência;G1;Segunda;2019
08079437420198205001;Procedência;G1;Quinta;2019
08001304620188205125;Procedência;G1;Quarta;2018
08001005920188205109;Procedência;G1;Quinta;2018
01011244920188200103;Procedência;G1;Quinta;2018
01002391120188200111;Procedência;G1;Sexta;2018
01004392620178200152;Procedência;G1;Quinta;2017
08344512820178205001;Procedência;G1;Quinta;2017
01005385920178200131;Procedência;G1;Segunda;2017
01001109520178200125;Procedência;G1;Quarta;2017
01189160220168200001;Procedência;G1;Terça;2016
01022374620158200102;Procedência;G1;Terça;2015
01003546420158200102;Procedência;G1;Quarta;2015
01007295420148200117;Procedência;G1;Sexta;2014
01005808020148200142;Procedência;G1;Sexta;2014
01003622220148200152;Procedência;G1;Quarta;2014
01031474420138200102;Procedência;G1;Sexta;2013
01029255820138200108;Procedência;G1;Quarta;2013
01012414420138200126;Procedência;G1;Sexta;2013
08028504220128200001;Procedência;G1;Segunda;2012
00015543720118200103;Procedência;G1;Segunda;2011
01004971920168200102;Procedência;G1;Segunda;2011
00037164520108200101;Procedência;G1;Quinta;2010
00023775120108200101;Procedência;G1;Terça;2010
00013693320108200103;Procedência;G1;Segunda;2010
00014144020108200102;Procedência;G1;Quinta;2010
00002922620108200123;Procedência;G1;Quarta;2010
00004920220108200101;Procedência;G1;Sexta;2010
06008451220098200106;Procedência;G1;Segunda;2009
00000836020098200101;Procedência;G1;Quarta;2009
06008388820078200106;Procedência;G1;Segunda;2007
00023091420048200101;Procedência;G1;Quinta;2004
08609198220248205001;Procedência;G1;Segunda;2024
08584263520248205001;Procedência;G1;Quinta;2024
08550504120248205001;Procedência;G1;Sexta;2024
08422568520248205001;Procedência;G1;Quarta;2024
08034029520248205300;Procedência;G1;Quinta;2024
08373124020248205001;Procedência;G1;Quinta;2024
08322424220248205001;Procedência;G1;Quarta;2024
